Milcil,Patrimonio Bruto,Deudas,Total Patrimonio líquido,Ingresos brutos por rentas de trabajo,Ingresos no constitutivos de renta por renta de trabajo,Costos y deducciones procedentes - rentas de trabajo,Renta líquida,Rentas exentas de trabajo y deducciones imputables,Rentas exentas de trabajo y deducciones imputables (limitadas),Renta líquida cedular de trabajo,Ingresos brutos rentas de capital,Ingresos no constitutivos de renta,Costos y gastos procedentes,Renta líquida.1,Rentas líquidas pasivas de capital,Rentas exentas y deducciones imputables a las rentas de capital,Rentas exentas de capital y deducciones imputables (limitadas) ,Renta líquida ordinaria del ejercicio,Pérdida liquida del ejercicio ,Compensación por pérdidas,Renta líquida de capital,Ingresos brutos rentas no laborales,"Devoluciones, rebajas y descuentos",Ingresos no constitutivos de renta.1,Costos y gastos procedentes.1,Renta líquida.2,Rentas líquidas pasivas no laborales,Rentas exentas y deducciones imputables a las rentas no laborales,Rentas exentas no laborales y deducciones imputables (limitadas) ,Renta líquida ordinaria del ejercicio.1,Pérdida liquida del ejercicio .1,Compensaciones por pérdidas rentas no laborales,Renta líquida cedular no laboral,Renta líquida cédula general,Rentas exentas y deducciones imputables limitadas,Renta líquida ordinaria cédula general,Compensaciones por pérdiadas año gravable 2016 y anteriores,Compensaciones por exceso de renta presuntiva,Rentas gravables,Renta líquida gravable cédula general,Renta presuntiva,Ingresos brutos por rentas de pensiones del país y del exterior,Ingresos no constitutivos de renta.2,Renta líquida.3,Rentas exentas de pensiones,Renta líquida gravable cedula de pensiones,"Dividendos y participaciones 2016 y anteriores, y otros",Ingresos no constitutivos de renta.3,Renta líquida ordinaria 2016 y anteriores,1a. Subcédula año 2017 y siguientes numeral 3 art. 49 del E.T.,2a. Subcédula año 2017 y siguientes parágrafo 2 art. 49 del E.T.,Renta líquida pasiva dividendos - ECE y/o recibidos del exterior,Rentas exentas de la casilla 79,Ingresos por ganancias ocasionales del país y del exterior,Costos por ganancias ocasionales,Ganancias ocasionales no gravadas y exentas,Ganancias ocasionales gravables,General y de pensiones,o Renta presuntiva y de pensiones,Por dividendos y participaciones año 2016 (base casilla 76),"Por dividendos y participaciones año 2017 y siguientes, 1a Subcédula","Por dividendos y participaciones año 2017 y siguientes, 2a. Subcédula, y otros",Total impuesto sobre rentas líquidas gravables,Impuestos pagados en el exterior,Donaciones,Otros,Total descuentos tributarios,Impuesto neto de renta ,Impuesto de ganancias ocasionales,Descuento por impuestos pagados en el exterior por ganancias ocasionales,Total impuesto a cargo,Anticipo de renta liquidado año gravable anterior,Saldo a favor año gravable anterior sin solicitud de devolución y/o compensación ,Total retenciones año gravable a declarar,Anticipo renta por el año gravable siguiente,Saldo a pagar por impuesto ,Sanciones,Total saldo a pagar,Total saldo a favor ,Número de casos
88,36300161.2903226,34819463.7441412,1480697.54618142,42433985.1116625,3079706.09318996,1153669.14805624,38225380.2040254,13321824.6484698,13131626.1373036,25093754.0667218,789898.263027295,24252.8260270196,353680.727874276,437578.715191618,0.0,3600.49627791563,2820.51282051282,434758.202371106,25614.006065619,0.275709953129308,434757.926661152,15041824.0970499,283163.771712159,491486.35235732,8938706.64460987,5355522.74607113,0.0,66337.4689826303,65010.4769782189,5290512.26909292,27055.417700579,591.122139509236,5289921.1469534,44002998.6214502,13199457.1271023,30805298.5938792,9236.28342983182,441.963054866281,0.0,30795620.3473945,101532.12020954,3845069.75461814,289066.721808657,3557412.46208988,3448032.53377447,119269.64433416,19573.7524124621,20290.5982905983,6969.94761510891,255.583126550868,0.0,0.0,0.0,3148166.80452164,2513010.47697822,494596.360628619,345672.456575682,840275.985663082,0.0,0.0,0.0,0.0,840275.985663082,1702.50896057348,3595.80920871243,4423.76619795975,9722.08436724566,831942.100909843,23992.2801213124,0.0,855934.381031155,34064.7918389854,263478.081058726,1009232.69920044,45172.5944306589,94603.2533774469,25474.2211193824,110254.755996691,490449.131513648,3627
89,39210139.9336283,37555596.5154867,1654543.41814159,43971723.7278761,3120029.03761062,819701.050884956,40038298.3960177,14167881.6371681,13877454.0929204,26160844.3030973,758501.382743363,25432.7986725664,263447.17920354,494763.550884956,1.9358407079646,7488.38495575221,6576.88053097345,488188.60619469,25142.1460176991,0.0,488188.60619469,15000000.0,273341.814159292,443336.836283186,9220488.10840708,5279615.04424779,0.276548672566372,60404.5907079646,58774.889380531,5220840.43141593,216781.803097345,6021.01769911504,5217756.36061947,45757498.8938053,13942805.8628319,31818612.5553097,0.0,697.455752212389,49.2256637168142,31817964.3252212,83590.7079646018,3950465.15486726,358933.904867257,3591531.25,3455745.29867257,140032.35619469,3101.49336283186,26346.7920353982,601.769911504425,2425.33185840708,123.617256637168,0.0,0.0,2903078.26327434,2591361.17256637,164807.522123894,292876.659292035,919524.889380531,0.0,0.0,0.0,40.6526548672566,919565.542035398,3123.06415929204,3664.54646017699,12507.4668141593,19295.0774336283,907291.758849557,22936.3938053097,218.473451327434,930009.67920354,44646.8473451327,245917.03539823,1020037.61061947,43910.3982300885,121045.077433628,28619.7455752212,138396.847345133,446458.517699115,3616
90,38688441.322314,36851586.2258953,1837681.54269972,43360325.8953168,3118471.34986226,1005262.25895317,39238117.9063361,13875788.6501377,13550047.3829201,25688070.523416,893720.661157025,41980.1652892562,391450.964187328,482868.870523416,0.0,7620.93663911846,7540.22038567493,475328.650137741,22579.3388429752,0.0,475328.650137741,14108235.8126722,15539.6694214876,437221.487603306,8758050.41322314,5038697.24517906,610.192837465565,84834.7107438017,80024.2424242424,4959283.19559229,141273.002754821,10366.6666666667,4948916.52892562,44729194.4903581,13637611.84573,31091582.6446281,8222.03856749311,2088.42975206612,0.0,31081272.1763085,119388.154269972,3563893.66391185,315670.247933884,3248229.75206612,3083120.11019284,177405.785123967,39708.8154269972,36444.6280991736,13235.5371900826,7274.65564738292,102.479338842975,170.247933884298,170.247933884298,2943988.15426997,2419311.84573003,346706.060606061,349167.493112948,900176.584022039,562.258953168044,559.504132231405,0.0,33.8842975206612,901332.231404959,364.187327823691,4159.77961432507,633.057851239669,5157.02479338843,896876.584022039,31788.1542699725,0.0,928664.738292011,48598.6225895317,245276.859504132,1026104.4077135,46731.4049586777,107503.03030303,26422.8650137741,124171.900826446,442332.782369146,3630
91,33354972.3756906,31409691.7127072,1995470.16574586,39541894.4751381,2849930.93922652,1363475.41436464,35368722.3756906,12315350.0,12023144.4751381,23346130.3867403,833592.817679558,10461.6022099448,333963.812154696,502400.552486188,0.0,10284.2541436464,4378.45303867403,498022.099447514,13233.1491712707,219.337016574586,498096.408839779,16675342.8176796,69266.0220994475,1626384.53038674,9496928.72928177,5590485.63535912,6948.61878453039,95907.4585635359,89473.4806629834,5507960.77348066,107722.099447514,146.961325966851,5507813.8121547,41388560.7734807,12121675.6906077,29266885.0828729,0.0,2573.48066298342,1208.28729281768,29265519.8895028,90474.0331491713,3974390.05524862,355714.08839779,3618881.21546961,3465390.05524862,155873.480662983,8841.16022099448,19426.2430939227,2637.29281767956,165.469613259669,0.0,0.0,0.0,2841779.28176796,2549043.37016575,171491.988950276,260480.110497238,618960.220994475,954.419889502763,0.0,0.0,0.0,619914.640883978,0.0,2721.82320441989,9703.31491712707,12425.138121547,614471.82320442,27321.546961326,0.0,641793.370165746,32178.453038674,214193.64640884,799956.077348066,45831.4917127072,64462.1546961326,28800.2762430939,81159.1160220995,411062.154696133,3620
92,38196974.4108678,36086361.5192681,2140202.10701414,41635765.7332964,2898962.85001386,1065556.14083726,37691532.8527862,13056258.109232,12831045.1899085,24860487.6628777,905505.406154699,6462.43415580815,392335.18159135,535573.052398115,51.5663986692542,18400.332686443,17153.5902411977,518471.028555586,28865.2619905739,0.0,518471.028555586,14297546.160244,55456.0576656501,582914.33324092,8685290.54616024,5087306.62600499,3.32686443027447,131144.441364014,108402.550596063,4978907.40227336,113421.402827835,0.0,4978907.40227336,43268363.7371777,12957184.3637372,30311179.3734405,0.0,6292.76406986415,0.0,30304886.6093707,73564.7352370391,3982723.31577488,396202.384252842,3586520.93152204,3436116.99473246,158536.734128084,151.926808982534,52.1208760743,99.805932908234,4612.97477127807,0.0,0.0,0.0,2764701.69115609,2382612.14305517,198987.247019684,262510.673690047,743608.261713335,0.0,0.0,251.178264485722,0.0,743859.439977821,0.0,2837.81535902412,3510.39645134461,6348.21181036873,740633.213196562,22279.1793734405,532.298308843915,762380.094261159,38482.1181036873,223148.599944552,883059.883559745,48429.7199889105,89501.5248128639,24466.592736346,104680.621014694,414094.815636263,3607
93,42110027.2727273,39789210.7438017,2320816.52892562,42459368.3195592,2957231.68044077,1047828.09917355,38467156.4738292,13625294.7658402,13293267.768595,25173888.7052342,709430.85399449,29458.1267217631,277928.650137741,471948.209366391,410.468319559229,18576.0330578512,17387.6033057851,454560.606060606,69493.6639118457,751.515151515152,453809.090909091,16013331.4049587,24541.8732782369,452403.03030303,9903672.72727273,5683563.63636364,28.3746556473829,78590.6336088154,78532.782369146,5605059.22865014,50849.8622589532,7180.1652892562,5597879.06336088,44592479.338843,13389188.15427,31203291.184573,0.0,1389.53168044077,355.371900826446,31202257.0247934,97700.0,4162969.4214876,352265.840220386,3811109.09090909,3631533.05785124,184746.280991736,24155.6473829201,22944.9035812672,1210.74380165289,28926.7217630854,79.3388429752066,0.0,0.550964187327824,2570889.25619835,1992665.0137741,325334.159779614,407952.892561984,936582.369146005,0.0,0.0,2571.34986225895,26.1707988980716,939179.889807163,34780.1652892562,5139.94490358127,1449.5867768595,41369.696969697,901645.454545455,21621.7630853994,0.0,923267.217630854,41866.9421487603,286759.779614325,1057295.04132231,52890.6336088154,93148.4848484848,26499.4490358127,110034.710743802,493299.173553719,3630
94,37907966.0220994,35407786.4640884,2500179.55801105,41893107.7348066,3051204.97237569,1067383.97790055,37794812.7071823,13274240.0552486,12994374.8618785,24800437.8453039,818738.121546961,25412.1546961326,292969.060773481,517396.132596685,0.0,10734.2541436464,10690.3314917127,506705.801104972,17035.9116022099,0.0,506705.801104972,15613935.0828729,77226.7955801105,457269.613259669,9721432.87292818,5438597.79005525,2873.75690607735,80860.4972375691,76988.6740331492,5362493.92265193,78603.0386740331,0.0,5362493.92265193,43672969.0607735,13088879.0055249,30584090.0552486,0.0,2148.06629834254,11608.5635359116,30593550.5524862,133602.762430939,4103867.67955801,370763.259668508,3733952.76243094,3633593.64640884,115593.922651934,1096.13259668508,1096.13259668508,0.0,7089.50276243094,2332.8729281768,0.0,0.0,2999718.50828729,2437051.65745856,253541.436464088,370335.91160221,783965.193370166,3342.54143646409,0.0,0.0,769.889502762431,788077.624309392,0.0,3416.85082872928,2254.69613259668,5671.54696132597,784264.08839779,28737.0165745856,0.0,813001.104972376,33205.8011049724,227764.640883978,963046.685082873,42615.7458563536,80856.3535911602,25476.5193370166,95956.9060773481,438880.662983425,3620
95,42286005.2500691,39601721.4700193,2684283.78004974,43860602.4316109,3029329.3727549,1079142.85714286,39755715.4462559,13967302.5697707,13747516.9936447,26016363.3600442,725689.140646588,8187.62088974855,328531.085935341,439312.240950539,3119.09367228516,14059.6849958552,8549.87565625864,455358.662613982,50341.8071290412,0.0,455358.662613982,15095098.3697154,165849.405913236,474255.042829511,9509776.45758497,5058583.86294557,411.992263056093,97388.2287924841,92693.8380768168,4967460.6244819,113206.963249516,0.0,4967460.6244819,45250689.1406466,13848760.7073777,31401928.4332689,0.0,4878.14313346228,8063.00082895828,31405113.2909644,75160.2652666483,4541276.31942526,385141.751865156,4156852.99806576,3980669.52196739,177794.694667035,440.729483282675,286.543243990052,154.186239292622,386.847195357834,35.3688864327162,0.0,0.0,2094693.56175739,1946009.67117988,90921.8016026527,191735.56231003,846535.23072672,11.3290964354794,0.0,0.0,11.605415860735,846558.165239016,2020.72395689417,2611.77120751589,2276.59574468085,6909.09090909091,841022.934512296,11743.0229345123,3.03951367781155,852762.917933131,34033.9872893064,251880.077369439,979948.328267477,38923.4595192042,97161.9231831998,26411.1633047803,114092.567007461,461857.419176568,3619
96,39800462.7733186,36923259.0644893,2877203.70882923,41910230.8331027,2904306.94713534,1024570.1632992,37985386.3825076,13385929.1447551,13076077.2211459,24909309.1613617,871438.14004982,49548.2978134514,356015.776363133,504050.096872405,0.0,10169.3883199557,8958.20647661223,495091.890395793,38176.0309991697,108.497093827844,494983.393301965,18276637.1436479,55216.7174093551,649510.655964572,12316352.3387766,5358999.4464434,0.0,81187.9324660947,73599.2250207584,5285400.22142264,103442.014946028,0.0,5285400.22142264,43847521.17354,13158634.6526432,30688886.5208968,0.0,5586.21644063105,17254.6360365347,30700554.9404927,102252.42181013,4038917.52006643,346286.188762801,3692631.33130363,3513317.18793247,181230.833102685,1950.17990589538,1857.45917520066,93.274287295876,10129.2554663714,0.0,0.0,0.0,4139949.62634929,3465538.05701633,349306.116800443,448662.05369499,791571.823969001,79.9889288679768,0.0,1023.80293384999,0.0,792675.615831719,5941.87655687794,4137.55881538887,98.5330750069195,10177.9684472737,785110.434541932,46303.9025740382,468.032106282867,830946.305009687,34522.0038748962,261050.927207307,953893.717132577,42383.337946305,103783.282590645,23748.9620813728,117120.398560753,469508.441738168,3613
97,34163864.3132929,31129142.8571429,3034721.45615003,40344356.3154992,2874222.83507998,1072163.54109211,36408689.4649752,12845740.4853833,12520582.184225,23888107.2807501,752262.824048538,65828.7369001655,341476.558190844,408261.445118588,0.0,5357.97021511307,3281.30170987314,404980.143408715,63303.916161059,0.275785990071704,404979.867622725,16592880.5846663,94037.5068946497,415446.497517926,10193610.865968,5956931.05350248,11161.8863761721,56680.915609487,52921.4009928296,5915171.53888583,67145.3392167678,3.30943188086045,5915168.22945394,42747215.3888582,12577225.0413679,30169990.3474903,0.0,3122.72476558191,13.7892995035852,30166881.4120243,80954.4953116382,3625353.28185328,317171.263099835,3309089.07887479,3150978.76447876,159645.339216768,369.00165471594,7756.48097076669,356.03971318257,6280.19856591285,0.0,0.0,0.0,2839297.84886928,2467077.22007722,207694.704908991,245206.563706564,714188.361831219,0.0,0.0,506.618863761721,0.0,714694.980694981,32397.1318257033,7890.51296194153,19033.3701047987,59321.0148924435,678498.34528406,22451.7374517375,0.0,700950.082735797,28715.9404302261,249485.934914506,842182.570325427,43964.9751792609,84980.1434087148,27046.6078323221,101670.711527854,450093.491450634,3626
98,39539876.153201,36333078.8370143,3206797.31618675,43059490.3550461,3117244.50656975,1082724.35001398,38872825.1048365,13725433.0444507,13408017.0533967,25464808.0514398,798690.522784456,20339.3905507408,308961.140620632,500442.829186469,9.22560805143975,8509.36538999161,4454.85043332401,495997.204361197,31052.8375733855,55.0740844282919,495942.130276768,13204154.8783897,139636.566955549,301577.578976796,7824968.12971764,4985611.12664244,1359.79871400615,71529.7735532569,68400.3354766564,4918876.99189265,47414.8727984344,0.0,4918876.99189265,44354143.9753984,13481969.8071009,30872174.1682975,0.0,2115.18031870282,0.0,30870058.9879788,96025.1607492312,4126601.90103439,397835.616438356,3728766.28459603,3582389.43248532,151717.081353089,51.9988817444786,34.1067934022924,51.9988817444786,6446.46351691361,289.069052278446,0.0,0.0,2781780.82191781,2421066.53620352,224606.653620352,224345.820519989,795417.109309477,634.889572267263,0.0,235.672351132234,95.3312831982108,796383.002516075,1290.46687168018,4908.02348336595,3176.96393625943,9375.45429130556,787983.226167179,18182.5552138664,0.0,806165.781381046,40923.1199329047,232166.060944926,922215.823315628,42163.2653061224,87943.8076600503,22730.5004193458,102450.656975119,426696.114062063,3577
99,40419047.3256791,37023057.966956,3395989.35872305,42665502.9403528,2983399.88798656,1071839.54074489,38612520.5824699,13547981.7978157,13280838.1405769,25331682.441893,677339.680761691,15385.6062727527,228084.850182022,453021.562587511,0.280033604032484,10161.5793895267,9987.11845421451,443034.7241669,19152.3382805937,17.922150658079,443016.802016242,14471726.6872025,109569.028283394,463352.562307477,8930218.42621114,5070112.85354243,0.0,70528.1433772053,66792.4950994119,5003320.35844301,101526.183141977,1837.02044245309,5001483.33800056,44109849.9019882,13358984.0380846,30750865.8639037,0.0,3531.22374684962,0.0,30747334.6401568,91579.1094931392,4251100.81209745,383265.471856623,3867835.34024083,3757160.17922151,116978.997479698,2212.26547185662,1346.96163539625,865.303836460375,5010.92131055727,146.737608513022,0.0,0.0,3357397.92775133,2965173.06076729,220367.124054887,282607.112853542,766066.928031364,5897.78773452814,0.0,282.273872864744,48.4458134976197,772295.435452254,19903.9484738169,2674.32091851022,660.319238308597,23238.5886306357,752217.866143937,20820.4984598152,336.040324838981,772702.324278913,48362.363483618,212929.431531784,872234.108092971,47126.5751890227,97310.837300476,20882.6659199104,111182.581909829,403996.919630356,3571
100,37441245.3591606,33861010.653753,3580234.70540759,41618911.7567931,2952361.85095507,1137815.44256121,37535968.2539683,13064486.9518429,12779509.0126446,24756459.2413236,696062.68496099,19446.0586494485,234474.576271186,465994.619316653,0.0,26541.2967446866,15812.4831853645,450182.136131289,23852.5692762981,0.0,450182.136131289,15984317.9983858,112742.534301856,488133.709981168,9781921.98009147,5705939.19827818,0.0,64489.9112187248,64470.5407586764,5641468.65751951,104419.424266882,0.0,5641468.65751951,43688235.9429648,12859792.0365886,30828443.9063761,0.0,8420.50040355125,0.0,30820023.4059726,96973.9036857681,4159704.06241593,324456.550981975,3835912.56389561,3633210.65375303,205333.064299166,2338.17594834544,1335.75464083939,2212.26795803067,2744.14850686037,0.269034167339252,0.0,0.0,3231208.77051386,2920612.8598332,266251.277912295,322224.105461394,901765.671240248,989.776701641108,0.0,0.0,0.0,902755.447941889,12553.1342480495,4781.00618778585,1687.65133171913,19021.7917675545,885633.575464084,30184.2884046274,0.0,915817.863868711,39983.0508474576,248476.459510358,1047715.09281679,46408.1248318536,93668.8189400054,24482.916330374,109473.23110035,459251.008878127,3717
101,41685601.0505944,37905261.8191872,3780339.23140724,42914164.7774399,3028650.81559303,981669.615703622,38923946.6408626,13779302.1841305,13486029.3060547,25442171.9657174,638635.609621233,24274.5369090406,213227.536632568,418059.717998341,0.0,21089.0240530827,14982.8587226984,403076.859275643,16871.1639480232,0.0,403076.859275643,16103340.0608239,133009.676527509,445474.426320155,10359377.1081006,5235128.83605198,3932.54077965164,84037.8766933923,82244.9543820846,5158125.5183854,69649.9861763893,398.396461155654,5157727.12192425,44561711.9159524,13583257.1191595,30978454.7967929,0.0,3486.31462538015,0.0,30974968.4821675,90559.5797622339,4020334.80785181,373006.911805364,3648580.03870611,3474171.68924523,189495.991152889,5471.6615980094,5487.69698645286,0.0,598.562344484379,12.4412496544097,0.0,0.0,2939020.18247166,2142072.71219242,486341.44318496,441358.860934476,787993.91761128,965.717445396738,0.0,0.0,4.14708321813658,789074.371025712,0.0,7290.5722974841,2554.32679015759,9844.89908764169,784243.848493226,18619.2977605751,0.0,802863.146253802,53090.1299419408,237310.201824717,933708.874758087,53832.7343102018,91244.9543820846,22611.2800663533,106421.620127177,451223.666021565,3617
102,37770165.6121045,33797049.7936726,3973115.81843191,41338171.9394773,3001413.75515818,1383577.16643741,37010102.0632737,12965010.7290234,12637287.2077029,24372814.8555708,861428.060522696,46914.9931224209,303853.094910591,546416.231086658,17.8817056396149,6924.07152682256,6710.04126547455,539724.071526823,35756.2585969739,0.0,539724.071526823,14550074.8280605,96008.803301238,494001.100412655,8381889.13342503,5640466.29986245,148.555708390647,62338.3768913343,59506.4649243466,5581108.39064649,62290.5089408528,227.785419532325,5580880.60522696,43142067.1251719,12708228.0605227,30433839.0646492,4724.34662998625,2775.24071526823,0.0,30435788.170564,85354.6079779918,4462079.50481431,556696.011004127,3906097.11141678,3696097.93672627,212020.082530949,722.971114167813,0.0,722.971114167813,524.346629986245,215.95598349381,0.0,0.0,2381480.05502063,1965856.94635488,209313.342503439,307833.837689133,706397.799174691,0.0,0.0,0.0,71.251719394773,706469.050894085,5649.79367262724,5055.57083906465,5643.19119669876,16348.5557083906,692730.674002751,21447.8679504814,0.0,714178.541953233,33869.325997249,200795.323246217,863489.133425034,39649.7936726272,83217.6066024759,25774.1403026135,98285.8321870702,416837.138927098,3635
103,42808524.5356252,38666275.5752703,4147745.77210979,42465123.3712226,3042674.24452454,1079607.98447463,38359041.031328,13521191.5719434,13221800.6653729,25147561.4083726,738721.92958137,29655.9467701691,245514.832270585,486679.512059884,3.88134183532021,1029.38730246742,880.232880510119,485803.160521209,23128.3615192681,0.0,485803.160521209,14676410.8677571,47332.1319656224,522385.084557804,8748711.94898808,5449969.22650402,40.7540892708622,50303.29914056,49958.6914333241,5400051.28915997,91987.5242583865,0.0,5400051.28915997,44260293.0413086,13276691.4333241,30983601.6079845,0.0,2711.94898807874,0.0,30980889.6589964,116353.202107014,4233204.60216246,361794.288882728,3873055.72497921,3765698.36429165,118206.54283338,1568.89381757693,7714.72137510397,136.678680343776,1038.53617965068,39.6451344607707,0.0,0.0,2934495.70280011,2433684.50235653,395457.998336568,380355.142777932,766647.352370391,0.0,0.0,0.0,13.030219018575,766660.38258941,0.0,4282.78347657333,917.105627945661,5199.88910451899,761856.390352093,31321.319656224,22179.0962018298,790454.94871084,46088.9936235098,246698.087052953,910457.721097865,59658.9963958969,107295.813695592,27290.546160244,124373.163293596,450213.473800943,3607
104,41797218.8274154,37450812.8268649,4346406.00055051,43104578.0346821,3001553.81227636,1093917.42361685,39011914.3958161,13601982.6589595,13404683.1819433,25607231.2138728,708756.124415084,21175.8876961189,307259.014588494,430105.973025048,0.0,4350.67437379576,4109.27608037435,425996.696944674,49784.7508945775,38.8109000825764,425996.696944674,14736755.2986513,66972.749793559,529986.787778695,9051720.89182494,5313742.08642995,518.854940820259,59218.8274153592,59206.7162124966,5255054.22515827,225667.217175888,0.0,5255054.22515827,44728045.1417561,13473382.328654,31254662.8131021,0.0,1388.38425543628,927.608037434627,31254202.0368841,112568.400770713,4196486.65015139,389886.319845857,3806600.33030553,3682577.48417286,157281.310211946,8085.87943848059,7676.30057803468,409.578860445913,4396.64189375172,0.0,49.8210845031654,0.0,2892190.75144509,2542234.79218277,188912.193779246,327547.206165703,847006.330856042,0.0,0.0,174.786677676851,16.5152766308836,847197.63281035,8202.31213872832,4187.99889898156,28782.2736030829,41172.5846407927,827951.555188549,25671.3459950454,0.0,853622.901183595,40834.8472336912,278388.384255436,974282.135975778,51537.2969997247,84086.7052023121,22146.7107074043,97567.0244976604,464217.451142307,3633
105,40029251.1769593,35489357.5186929,4539893.65826641,41637377.4577679,2892036.83190252,826851.28773193,37920344.7798394,12956019.3852119,12742773.7468845,25177571.0329549,845945.167543617,109461.644973691,274774.023816117,486562.725006923,0.55386319579064,7961.22957629466,6299.36305732484,480263.915812794,24853.2262531155,0.0,480263.915812794,17876763.5004154,22142.0659097203,562498.476876212,11439757.4079202,5939438.10578787,0.0,163581.279423982,142172.251453891,5797265.85433398,87072.5560786486,0.0,5797265.85433398,44299650.2353919,12891245.3613957,31419550.8169482,11979.5070617557,3833.84104126281,150.650789255054,31422274.1622819,133484.630296317,4200184.1595126,383333.979507062,3816850.18000554,3660209.36028801,169585.433397951,609.526446967599,0.0,609.526446967599,177.790085848795,0.0,0.0,0.0,3523862.64192744,3068086.40265854,196792.301301579,384839.933536416,963857.93409028,10.5234007200222,0.0,0.0,0.0,963868.457491,2659.65106618665,6379.95015231238,11012.7388535032,20052.3400720022,955525.893104403,29715.8681805594,0.0,985241.761284963,38385.2118526724,223966.491276655,1061761.56189421,42935.7518692883,136541.955137081,26276.6546662974,153316.255884796,422975.353087787,3611
106,40948068.5761498,36207575.0481961,4740493.52795373,42566508.9507023,2973032.49793445,869410.355274029,38724186.4500138,13712085.9267419,13462761.7736161,25261424.6763977,727449.187551639,13025.6127788488,209170.476452768,523536.491324704,494.629578628477,18073.5334618562,11642.5227210135,512388.598182319,18283.3930046819,0.0,512388.598182319,17053756.2654916,191242.632883503,474145.689892592,10876356.6510603,5596916.55191407,264.114568989259,101683.007435968,98228.3117598458,5498952.35472322,84905.2602588819,0.0,5498952.35472322,44830984.3018452,13572632.6080969,31258351.6937483,0.0,1446.98430184522,145.414486367392,31257050.1239328,109831.175984577,4240698.98099697,441445.882676948,3834167.72239053,3697005.78353071,141237.675571468,13330.4874690168,21480.0330487469,188.653263563757,14484.1641421096,148.994767281741,0.0,0.0,3094378.1327458,2784726.52161939,170383.916276508,422077.664555219,716563.756540898,137.152299641972,0.0,721.564307353346,49.0223079041586,717471.495455797,1716.60699531809,13608.3723492151,1332.96612503443,16657.9454695676,703759.845772515,24318.645001377,0.0,728078.490773892,62657.1192508951,271032.773340677,879536.491324704,55706.1415587992,88943.8171302671,22790.9666758469,102676.948499036,509514.45882677,3631
107,45321841.939986,40403182.4842987,4918659.45568737,44906173.7613399,3035411.02581996,934012.909979065,40947128.0530356,14240229.9371947,13938618.2833217,27015361.4794138,589524.075366364,8965.10816468946,207465.108164689,400509.769713887,0.0,3680.73970690858,3446.61549197488,397063.154221912,27415.9106769016,0.0,397063.154221912,15115435.4501047,100162.595952547,589027.564549895,9345053.38450803,5183427.77390091,1252.61688764829,114509.769713887,104140.963014655,5080539.4277739,102235.868806699,0.0,5080539.4277739,46458891.4863922,14047303.9078856,32411587.5785066,0.0,7782.62386601535,74831.4724354501,32478636.4270761,123581.646894627,3881004.88485694,369683.531053733,3511321.35380321,3424021.28401954,96762.7355198884,1851.36078157711,1641.31193300768,210.048848569435,4290.30006978367,37.3342637822749,92.4633635729239,92.4633635729239,2654033.4961619,2285725.40125611,200769.016050244,310491.625959525,1110030.00697837,0.0,0.0,0.0,12.2121423586881,1110042.21912073,1195.39427773901,7964.75924633636,347.522679692952,9507.67620376832,1105937.19469644,34137.1249127704,0.0,1140074.31960921,55713.1891137474,301110.956036288,1202220.51639916,57958.4787159805,185782.623866015,22405.7920446615,198906.489881368,537512.561060712,2866
108,31550470.6285714,26524647.3142857,5025823.31428571,35537519.3142857,2705050.74285714,1201974.85714286,31632767.0857143,10566942.8571429,10353349.9428571,21279417.1428571,958061.028571429,17464.6857142857,501511.314285714,466511.771428571,2.97142857142857,22255.0857142857,20916.8,445598.4,27426.7428571429,0.0,445598.4,20101560.2285714,115404.114285714,731742.171428571,12431189.2571429,6908142.62857143,0.0,65753.8285714286,65160.4571428571,6842982.17142857,84917.9428571429,7473.14285714286,6835509.02857143,38876366.4,10442110.1714286,28434256.2285714,0.0,11480.6857142857,45.7142857142857,28422821.2571429,106149.714285714,4112815.54285714,373509.257142857,3755095.54285714,3594306.05714286,165581.485714286,279.771428571429,8181.71428571429,0.0,3642.28571428571,0.0,0.0,0.0,2875741.02857143,2219287.77142857,354447.085714286,486765.028571429,559553.142857143,518.4,0.0,174.171428571429,0.0,560245.714285714,3132.8,4114.74285714286,12946.0571428571,20193.6,545375.542857143,42949.4857142857,1632.45714285714,586692.571428572,30385.1428571429,198709.257142857,745203.885714286,33893.0285714286,63159.0857142857,32452.8,81594.2857142857,402854.171428572,4375
